invoice_id,date,amount,vendor_id,vendor_name,status,po_number
INV_1004,2026-08-01,4394.39,VEND_01,ACME Corp,PENDING,PO-2654
INV_1005,2026-08-04,4360.35,VEND_28,InGen Biotech,PAID,PO-9436
INV_1006,2026-08-12,4601.25,VEND_28,InGen Biotech,PAID,PO-5806
INV_1007,2026-08-03,1750.36,VEND_22,Wernham Hogg,PAID,PO-6815
INV_1008,2026-08-11,4562.3,VEND_29,Sirius Cybernetics,PAID,PO-4005
INV_1009,2026-08-14,3005.94,VEND_30,Multi Corp,PAID,PO-2587
INV_1010,2026-08-03,1557.01,VEND_22,Wernham Hogg,PENDING,PO-5673
INV_1011,2026-08-19,4423.68,VEND_14,Los Pollos Dist.,PAID,PO-2629
INV_1012,2026-08-10,1495.48,VEND_08,Soylent Industries,PAID,PO-5726
INV_1013,2026-08-08,4945.15,VEND_07,Umbrella Corp,PAID,PO-9334
INV_1014,2026-08-23,927.38,VEND_39,Pawnee Power,PAID,PO-9001
INV_1015,2026-07-27,1910.75,VEND_19,Massive Dynamic,PAID,PO-8435
INV_1016,2026-08-09,4598.18,VEND_08,Soylent Industries,PAID,PO-5562
INV_1017,2026-08-22,3376.71,VEND_23,Delos Hospitality,PAID,PO-6359
INV_1018,2026-08-05,2584.59,VEND_18,Rekall Solutions,PAID,PO-1628
INV_1019,2026-08-20,4204.41,VEND_03,Stark Logistics,PENDING,PO-4607
INV_1020,2026-08-12,4300.07,VEND_14,Los Pollos Dist.,PAID,PO-3918
INV_1021,2026-07-31,2148.98,VEND_17,Nakatomi Trading,PAID,PO-8933
INV_1022,2026-08-07,3373.08,VEND_32,Veridian Dynamics,PENDING,PO-5840
INV_1023,2026-07-31,1172.76,VEND_19,Massive Dynamic,PAID,PO-3886
INV_1024,2026-08-13,4785.95,VEND_08,Soylent Industries,PENDING,PO-9014
INV_1025,2026-08-18,2118.81,VEND_16,Sterling Cooper,PENDING,PO-1996
INV_1026,2026-08-14,3881.81,VEND_17,Nakatomi Trading,PENDING,PO-7531
INV_1027,2026-08-08,4570.61,VEND_18,Rekall Solutions,PAID,PO-8334
INV_1028,2026-07-30,4744.6,VEND_40,Gekko Capital,PAID,PO-1345
INV_1029,2026-08-01,3309.16,VEND_34,Omni Consumer,PENDING,PO-4757
INV_1030,2026-08-08,4026.3,VEND_24,Tyrell Systems,PAID,PO-1591
INV_1031,2026-07-28,3800.1,VEND_34,Omni Consumer,PAID,PO-3571
INV_1032,2026-08-09,1577.19,VEND_15,Prestige Worldwide,PAID,PO-3025
INV_1033,2026-08-23,1951.5,VEND_26,Primatech Paper,PAID,PO-2253
INV_1034,2026-07-29,2572.1,VEND_27,Dharma Provisions,PAID,PO-2565
INV_1035,2026-08-21,2982.16,VEND_26,Primatech Paper,PAID,PO-7965
INV_1036,2026-08-14,3743.07,VEND_20,Buy n Large Corp,PENDING,PO-7169
INV_1037,2026-08-07,2204.72,VEND_15,Prestige Worldwide,PAID,PO-7265
INV_1038,2026-07-31,4966.45,VEND_26,Primatech Paper,PENDING,PO-4671
INV_1039,2026-08-15,4878.43,VEND_26,Primatech Paper,PAID,PO-6089
INV_1040,2026-08-07,804.48,VEND_06,Initech Solutions,PAID,PO-2374
INV_1041,2026-08-22,1238.91,VEND_32,Veridian Dynamics,PAID,PO-1598
INV_1042,2026-08-09,3476.09,VEND_39,Pawnee Power,PENDING,PO-9938
INV_1043,2026-08-11,1633.78,VEND_16,Sterling Cooper,PAID,PO-2721
INV_1044,2026-08-09,3526.35,VEND_25,Weyland Industries,PAID,PO-3722
INV_1045,2026-08-02,2244.25,VEND_08,Soylent Industries,PENDING,PO-3291
INV_1046,2026-08-20,4383.65,VEND_27,Dharma Provisions,PAID,PO-5441
INV_1047,2026-08-14,1679.69,VEND_24,Tyrell Systems,PAID,PO-7082
INV_1048,2026-08-20,3628.64,VEND_09,Vandelay Trading,PAID,PO-6205
INV_1049,2026-08-12,978.21,VEND_31,Frobozz Electric,PAID,PO-2537
INV_1050,2026-08-16,2347.11,VEND_07,Umbrella Corp,PAID,PO-6741
INV_1051,2026-08-19,2839.86,VEND_15,Prestige Worldwide,PAID,PO-5656
INV_1052,2026-08-07,2849.45,VEND_13,Bluth Builders,PAID,PO-3921
INV_1053,2026-08-05,2861.93,VEND_09,Vandelay Trading,PAID,PO-5542
INV_1054,2026-08-25,3712.6,VEND_40,Gekko Capital,PAID,PO-4546
INV_1055,2026-08-02,4654.78,VEND_40,Gekko Capital,PAID,PO-2274
INV_1056,2026-07-30,771.18,VEND_29,Sirius Cybernetics,PAID,PO-4944
INV_1057,2026-08-13,2026.91,VEND_25,Weyland Industries,PAID,PO-9694
INV_1058,2026-08-20,800.13,VEND_28,InGen Biotech,PAID,PO-8133
INV_1059,2026-08-23,3383.19,VEND_28,InGen Biotech,PENDING,PO-7130
INV_1060,2026-08-04,4672.64,VEND_01,ACME Corp,PAID,PO-6085
INV_1061,2026-08-17,1437.84,VEND_18,Rekall Solutions,PAID,PO-1937
INV_1062,2026-08-17,4134.3,VEND_31,Frobozz Electric,PENDING,PO-9938
INV_1063,2026-08-01,3557.63,VEND_12,Hooli Services,PAID,PO-1918
INV_1064,2026-08-06,4918.68,VEND_13,Bluth Builders,PAID,PO-3772
INV_1065,2026-08-14,822.82,VEND_18,Rekall Solutions,PAID,PO-9281
INV_1066,2026-08-13,947.54,VEND_01,ACME Corp,PAID,PO-8639
INV_1067,2026-08-18,4196.92,VEND_06,Initech Solutions,PAID,PO-2415
INV_1068,2026-08-07,4202.81,VEND_13,Bluth Builders,PAID,PO-7214
INV_1069,2026-08-21,1506.68,VEND_18,Rekall Solutions,PAID,PO-5469
INV_1070,2026-08-06,967.85,VEND_19,Massive Dynamic,PENDING,PO-6818
INV_1071,2026-08-17,1881.7,VEND_34,Omni Consumer,PAID,PO-7318
INV_1072,2026-08-02,2735.95,VEND_14,Los Pollos Dist.,PAID,PO-6606
INV_1073,2026-08-02,2615.04,VEND_14,Los Pollos Dist.,PAID,PO-9471
INV_1074,2026-08-19,3192.46,VEND_31,Frobozz Electric,PENDING,PO-1554
INV_1075,2026-08-07,3536.31,VEND_23,Delos Hospitality,PAID,PO-6516
INV_1076,2026-08-16,4524.6,VEND_12,Hooli Services,PAID,PO-1356
INV_1077,2026-08-11,4065.18,VEND_30,Multi Corp,PENDING,PO-4990
INV_1078,2026-08-06,3644.53,VEND_39,Pawnee Power,PAID,PO-4838
INV_1079,2026-08-22,4680.3,VEND_33,Momcorp Industries,PENDING,PO-1467
INV_1080,2026-08-04,4762.32,VEND_37,Lestrade & Co,PAID,PO-2481
INV_1081,2026-08-08,3985.03,VEND_10,Dunder Supplies,PENDING,PO-1013
INV_1082,2026-08-20,822.71,VEND_12,Hooli Services,PAID,PO-8152
INV_1083,2026-08-08,124.23,VEND_11,Pied Piper Tech,PAID,PO-8738
INV_1084,2026-08-01,1999.11,VEND_21,Oceanic Freight,PAID,PO-7956
INV_1085,2026-08-15,2029.87,VEND_05,Cyberdyne Systems,PAID,PO-4632
INV_1086,2026-08-19,972.98,VEND_16,Sterling Cooper,PENDING,PO-2265
INV_1087,2026-08-17,1227.36,VEND_32,Veridian Dynamics,PAID,PO-6563
INV_1088,2026-08-09,3304.82,VEND_28,InGen Biotech,PAID,PO-5276
INV_1089,2026-08-11,4050.52,VEND_23,Delos Hospitality,PAID,PO-3635
INV_1090,2026-08-07,730.82,VEND_33,Momcorp Industries,PENDING,PO-7921
INV_1091,2026-08-20,367.11,VEND_28,InGen Biotech,PENDING,PO-9225
INV_1092,2026-08-03,3948.92,VEND_28,InGen Biotech,PAID,PO-1113
INV_1093,2026-08-06,4746.19,VEND_38,Bachman Electric,PENDING,PO-8125
INV_1094,2026-08-01,2377.34,VEND_03,Stark Logistics,PAID,PO-5134
INV_1095,2026-08-11,1753.56,VEND_19,Massive Dynamic,PAID,PO-5804
INV_1096,2026-08-07,2143.6,VEND_29,Sirius Cybernetics,PAID,PO-6853
INV_1097,2026-08-23,279.4,VEND_26,Primatech Paper,PAID,PO-3369
INV_1098,2026-08-19,2517.91,VEND_18,Rekall Solutions,PENDING,PO-1665
INV_1099,2026-07-31,1755.09,VEND_20,Buy n Large Corp,PAID,PO-8101
INV_1100,2026-07-30,3988.86,VEND_37,Lestrade & Co,PAID,PO-1800
INV_1101,2026-08-10,2909.35,VEND_14,Los Pollos Dist.,PAID,PO-9217
INV_1102,2026-08-21,324.14,VEND_26,Primatech Paper,PENDING,PO-4393
INV_1103,2026-07-29,3932.05,VEND_09,Vandelay Trading,PAID,PO-4626
INV_1104,2026-08-03,188.56,VEND_21,Oceanic Freight,PENDING,PO-7893
INV_1105,2026-07-28,1780.46,VEND_21,Oceanic Freight,PENDING,PO-4451
INV_1106,2026-08-13,3518.85,VEND_25,Weyland Industries,PAID,PO-8971
INV_1107,2026-08-10,1589.76,VEND_21,Oceanic Freight,PAID,PO-6761
INV_1108,2026-08-15,2214.5,VEND_02,Globex Inc,PAID,PO-7148
INV_1109,2026-08-16,745.32,VEND_39,Pawnee Power,PAID,PO-2812
INV_1110,2026-08-08,2795.34,VEND_23,Delos Hospitality,PAID,PO-6233
INV_1111,2026-08-21,3217.44,VEND_33,Momcorp Industries,PENDING,PO-8600
INV_1112,2026-08-09,4148.08,VEND_29,Sirius Cybernetics,PAID,PO-8602
INV_1113,2026-08-17,944.13,VEND_07,Umbrella Corp,PENDING,PO-4094
INV_1114,2026-08-20,242.3,VEND_15,Prestige Worldwide,PENDING,PO-1374
INV_1115,2026-08-10,3088.08,VEND_11,Pied Piper Tech,PAID,PO-1372
INV_1116,2026-08-03,1681.35,VEND_19,Massive Dynamic,PENDING,PO-5014
INV_1117,2026-08-02,1299.83,VEND_05,Cyberdyne Systems,PENDING,PO-7313
INV_1118,2026-07-29,3936.91,VEND_17,Nakatomi Trading,PAID,PO-8184
INV_1119,2026-08-15,4155.99,VEND_04,Wayne Enterprises,PAID,PO-7544
INV_1120,2026-08-21,4644.21,VEND_29,Sirius Cybernetics,PAID,PO-2831
INV_1121,2026-08-22,927.87,VEND_27,Dharma Provisions,PENDING,PO-4442
INV_1122,2026-08-07,575.92,VEND_05,Cyberdyne Systems,PAID,PO-6610
INV_1123,2026-08-05,3477.05,VEND_22,Wernham Hogg,PAID,PO-1585
INV_1124,2026-08-22,786.1,VEND_34,Omni Consumer,PAID,PO-5771
INV_1125,2026-08-06,4729.48,VEND_11,Pied Piper Tech,PAID,PO-3530
INV_1126,2026-08-20,4045.47,VEND_09,Vandelay Trading,PAID,PO-4734
INV_1127,2026-07-29,4269.5,VEND_38,Bachman Electric,PAID,PO-9332
INV_1128,2026-08-22,4364.14,VEND_34,Omni Consumer,PAID,PO-3553
INV_1129,2026-08-15,4277.79,VEND_21,Oceanic Freight,PAID,PO-9605
INV_1130,2026-08-10,1201.64,VEND_14,Los Pollos Dist.,PAID,PO-6840
INV_1131,2026-08-25,3959.66,VEND_15,Prestige Worldwide,PENDING,PO-2619
INV_1132,2026-08-16,4375.82,VEND_04,Wayne Enterprises,PAID,PO-3993
INV_1133,2026-08-21,4688.03,VEND_16,Sterling Cooper,PAID,PO-5354
INV_1134,2026-07-31,2660.53,VEND_04,Wayne Enterprises,PENDING,PO-8606
INV_1135,2026-08-02,2730.97,VEND_04,Wayne Enterprises,PENDING,PO-2907
INV_1136,2026-08-10,508.59,VEND_13,Bluth Builders,PENDING,PO-5914
INV_1137,2026-08-15,147.05,VEND_28,InGen Biotech,PAID,PO-8475
INV_1138,2026-07-30,1333.56,VEND_27,Dharma Provisions,PAID,PO-9311
INV_1139,2026-08-13,2619.58,VEND_20,Buy n Large Corp,PAID,PO-8209
INV_1140,2026-07-30,4888.42,VEND_12,Hooli Services,PENDING,PO-9122
INV_1141,2026-08-02,976.1,VEND_28,InGen Biotech,PAID,PO-9824
INV_1142,2026-08-01,1048.62,VEND_07,Umbrella Corp,PAID,PO-6243
INV_1143,2026-08-03,2897.94,VEND_10,Dunder Supplies,PAID,PO-3587
INV_1144,2026-08-16,3346.69,VEND_21,Oceanic Freight,PAID,PO-4747
INV_1145,2026-08-06,2412.71,VEND_20,Buy n Large Corp,PAID,PO-8368
INV_1146,2026-08-06,2183.96,VEND_26,Primatech Paper,PAID,PO-7697
INV_1147,2026-08-10,3264.38,VEND_09,Vandelay Trading,PAID,PO-5193
INV_1148,2026-08-07,2834.53,VEND_13,Bluth Builders,PAID,PO-2750
INV_1149,2026-08-15,2402.37,VEND_03,Stark Logistics,PAID,PO-5589
INV_1150,2026-08-17,2971.96,VEND_04,Wayne Enterprises,PAID,PO-8178
INV_1151,2026-08-06,644.05,VEND_09,Vandelay Trading,PAID,PO-3464
INV_1152,2026-08-16,1564.39,VEND_13,Bluth Builders,PAID,PO-9700
INV_1153,2026-08-07,3478.89,VEND_09,Vandelay Trading,PAID,PO-8304
INV_1154,2026-08-21,4434.47,VEND_12,Hooli Services,PAID,PO-4260
INV_1155,2026-08-21,4860.05,VEND_17,Nakatomi Trading,PAID,PO-2952
INV_1156,2026-08-16,395.4,VEND_33,Momcorp Industries,PAID,PO-9827
INV_1157,2026-08-11,1484.97,VEND_22,Wernham Hogg,PAID,PO-2840
INV_1158,2026-08-14,875.3,VEND_33,Momcorp Industries,PAID,PO-2197
INV_1159,2026-08-21,845.81,VEND_22,Wernham Hogg,PENDING,PO-9646
INV_1160,2026-08-24,3493.67,VEND_28,InGen Biotech,PENDING,PO-1309
INV_1161,2026-08-17,3405.24,VEND_21,Oceanic Freight,PAID,PO-3500
INV_1162,2026-08-02,3887.66,VEND_14,Los Pollos Dist.,PAID,PO-3086
INV_1163,2026-08-04,4687.88,VEND_14,Los Pollos Dist.,PAID,PO-7145
INV_1164,2026-07-28,2275.37,VEND_14,Los Pollos Dist.,PAID,PO-4369
INV_1165,2026-08-20,1964.47,VEND_08,Soylent Industries,PAID,PO-3668
INV_1166,2026-08-22,1127.23,VEND_32,Veridian Dynamics,PENDING,PO-4129
INV_1167,2026-08-06,4927.25,VEND_33,Momcorp Industries,PENDING,PO-1264
INV_1168,2026-07-29,1962.14,VEND_27,Dharma Provisions,PAID,PO-2069
INV_1169,2026-08-10,4735.11,VEND_20,Buy n Large Corp,PENDING,PO-1259
INV_1170,2026-08-02,2866.44,VEND_09,Vandelay Trading,PAID,PO-2002
INV_1171,2026-08-18,4031.66,VEND_19,Massive Dynamic,PENDING,PO-3824
INV_1172,2026-08-04,1888.83,VEND_08,Soylent Industries,PAID,PO-7613
INV_1173,2026-08-20,1928.6,VEND_17,Nakatomi Trading,PAID,PO-1466
INV_1174,2026-08-11,267.69,VEND_10,Dunder Supplies,PAID,PO-3591
INV_1175,2026-08-11,758.59,VEND_39,Pawnee Power,PENDING,PO-5208
INV_1176,2026-08-04,1682.09,VEND_35, Freight,PENDING,PO-9074
INV_1177,2026-08-22,4172.34,VEND_37,Lestrade & Co,PAID,PO-4695
INV_1178,2026-08-17,502.73,VEND_07,Umbrella Corp,PAID,PO-5092
INV_1179,2026-08-04,1706.93,VEND_24,Tyrell Systems,PENDING,PO-1786
INV_1180,2026-08-24,1069.69,VEND_12,Hooli Services,PAID,PO-7500
INV_1181,2026-08-06,157.39,VEND_31,Frobozz Electric,PENDING,PO-8407
INV_1182,2026-08-04,2320.65,VEND_17,Nakatomi Trading,PAID,PO-6525
INV_1183,2026-08-05,1350.89,VEND_32,Veridian Dynamics,PAID,PO-9504
INV_1184,2026-08-04,409.28,VEND_24,Tyrell Systems,PAID,PO-2549
INV_1185,2026-08-06,4877.93,VEND_08,Soylent Industries,PAID,PO-6030
INV_1186,2026-08-10,2237.2,VEND_06,Initech Solutions,PAID,PO-3321
INV_1187,2026-08-17,1187.1,VEND_02,Globex Inc,PAID,PO-9692
INV_1188,2026-08-12,330.28,VEND_35, Freight,PAID,PO-7135
INV_1189,2026-08-06,4231.87,VEND_10,Dunder Supplies,PAID,PO-1801
INV_1190,2026-08-11,1552.83,VEND_34,Omni Consumer,PAID,PO-1005
INV_1191,2026-07-29,1331.51,VEND_36,Sorin Systems,PAID,PO-1970
INV_1192,2026-08-23,2110.84,VEND_10,Dunder Supplies,PENDING,PO-3612
INV_1193,2026-07-29,1208.89,VEND_18,Rekall Solutions,PAID,PO-4372
INV_1194,2026-08-14,797.8,VEND_18,Rekall Solutions,PAID,PO-9589
INV_1195,2026-08-01,3881.12,VEND_39,Pawnee Power,PAID,PO-9867
INV_1196,2026-08-22,4340.98,VEND_32,Veridian Dynamics,PAID,PO-6940
INV_1197,2026-08-11,377.6,VEND_07,Umbrella Corp,PAID,PO-9320
INV_1198,2026-08-07,2156.26,VEND_17,Nakatomi Trading,PAID,PO-9109
INV_1199,2026-08-12,2847.29,VEND_37,Lestrade & Co,PAID,PO-2766
INV_1200,2026-08-17,4207.21,VEND_07,Umbrella Corp,PAID,PO-7911
INV_1201,2026-08-19,3747.49,VEND_28,InGen Biotech,PAID,PO-6389
INV_1202,2026-08-01,1532.16,VEND_27,Dharma Provisions,PAID,PO-6636
INV_1203,2026-08-06,2345.2,VEND_17,Nakatomi Trading,PAID,PO-7575
INV_1204,2026-08-04,1651.02,VEND_20,Buy n Large Corp,PAID,PO-9146
INV_1205,2026-08-14,1817.91,VEND_29,Sirius Cybernetics,PAID,PO-1260
INV_1206,2026-08-01,1029.97,VEND_20,Buy n Large Corp,PAID,PO-7520
INV_1207,2026-08-16,3508.62,VEND_13,Bluth Builders,PAID,PO-3388
INV_1208,2026-08-09,4997.25,VEND_29,Sirius Cybernetics,PAID,PO-1431
INV_1209,2026-08-14,1199.9,VEND_15,Prestige Worldwide,PAID,PO-1203
INV_1210,2026-08-06,1294.03,VEND_02,Globex Inc,PENDING,PO-4149
INV_1211,2026-08-10,1011.68,VEND_34,Omni Consumer,PAID,PO-6963
INV_1212,2026-08-06,1668.76,VEND_23,Delos Hospitality,PAID,PO-2583
INV_1213,2026-08-21,4928.97,VEND_31,Frobozz Electric,PAID,PO-6707
INV_1214,2026-08-18,3540.51,VEND_36,Sorin Systems,PAID,PO-8540
INV_1215,2026-08-03,208.36,VEND_29,Sirius Cybernetics,PENDING,PO-3422
INV_1216,2026-08-02,3441.83,VEND_05,Cyberdyne Systems,PENDING,PO-8058
INV_1217,2026-08-20,3845.39,VEND_09,Vandelay Trading,PAID,PO-6415
INV_1218,2026-08-19,2975.68,VEND_01,ACME Corp,PAID,PO-2163
INV_1219,2026-08-18,411.78,VEND_27,Dharma Provisions,PAID,PO-3969
INV_1220,2026-07-31,3282.09,VEND_32,Veridian Dynamics,PENDING,PO-7347
INV_1221,2026-08-25,2097.11,VEND_31,Frobozz Electric,PAID,PO-6818
INV_1222,2026-08-02,3565.59,VEND_17,Nakatomi Trading,PAID,PO-4713
INV_1223,2026-08-14,1363.06,VEND_39,Pawnee Power,PAID,PO-3760
INV_1224,2026-07-29,4821.64,VEND_34,Omni Consumer,PAID,PO-7141
INV_1225,2026-07-29,4782.99,VEND_13,Bluth Builders,PAID,PO-6656
INV_1226,2026-07-31,4373.28,VEND_10,Dunder Supplies,PAID,PO-9312
INV_1227,2026-07-31,4090.37,VEND_29,Sirius Cybernetics,PAID,PO-6106
INV_1228,2026-08-09,628.1,VEND_12,Hooli Services,PENDING,PO-4164
INV_1229,2026-08-15,4175.67,VEND_29,Sirius Cybernetics,PAID,PO-6991
INV_1230,2026-08-02,1273.31,VEND_32,Veridian Dynamics,PAID,PO-8871
INV_1231,2026-08-23,4233.65,VEND_38,Bachman Electric,PENDING,PO-9951
INV_1232,2026-08-06,4726.81,VEND_28,InGen Biotech,PAID,PO-9048
INV_1233,2026-08-01,1675.42,VEND_31,Frobozz Electric,PAID,PO-9643
INV_1234,2026-07-28,1021.59,VEND_06,Initech Solutions,PAID,PO-6138
INV_1235,2026-08-21,334.98,VEND_02,Globex Inc,PAID,PO-8107
INV_1236,2026-08-23,2591.04,VEND_12,Hooli Services,PAID,PO-2616
INV_1237,2026-08-13,4754.83,VEND_15,Prestige Worldwide,PENDING,PO-4387
INV_1238,2026-08-18,3238.06,VEND_01,ACME Corp,PAID,PO-1077
INV_1239,2026-08-10,4596.16,VEND_26,Primatech Paper,PAID,PO-7927
INV_1240,2026-08-19,2895.64,VEND_20,Buy n Large Corp,PENDING,PO-1167
INV_1241,2026-08-24,2492.26,VEND_39,Pawnee Power,PENDING,PO-3111
INV_1242,2026-08-18,3478.55,VEND_05,Cyberdyne Systems,PAID,PO-4004
INV_1243,2026-08-12,1495.55,VEND_19,Massive Dynamic,PAID,PO-7470
INV_1244,2026-08-02,4756.02,VEND_36,Sorin Systems,PAID,PO-8683
INV_1245,2026-08-15,635.79,VEND_15,Prestige Worldwide,PAID,PO-4960
INV_1246,2026-08-13,3115.07,VEND_29,Sirius Cybernetics,PAID,PO-4447
INV_1247,2026-08-21,1657.81,VEND_37,Lestrade & Co,PAID,PO-6736
INV_1248,2026-08-12,1083.18,VEND_04,Wayne Enterprises,PAID,PO-4690
INV_1249,2026-08-02,3173.35,VEND_22,Wernham Hogg,PAID,PO-5026
INV_1250,2026-08-17,2689.93,VEND_36,Sorin Systems,PAID,PO-2824
INV_1251,2026-08-20,419.14,VEND_34,Omni Consumer,PAID,PO-7068
INV_1252,2026-08-01,803.08,VEND_07,Umbrella Corp,PAID,PO-7349
INV_1253,2026-08-20,2878.08,VEND_15,Prestige Worldwide,PAID,PO-1324
INV_1254,2026-08-16,4137.59,VEND_31,Frobozz Electric,PENDING,PO-8367
INV_1255,2026-08-20,1264.58,VEND_32,Veridian Dynamics,PENDING,PO-3509
INV_1256,2026-08-13,2728.63,VEND_24,Tyrell Systems,PENDING,PO-5214
INV_1257,2026-08-05,1903.58,VEND_02,Globex Inc,PENDING,PO-7723
INV_1258,2026-08-08,1119.69,VEND_26,Primatech Paper,PENDING,PO-7364
INV_1259,2026-08-10,1881.45,VEND_21,Oceanic Freight,PAID,PO-5030
INV_1260,2026-08-02,3591.69,VEND_37,Lestrade & Co,PAID,PO-8591
INV_1261,2026-08-14,4325.95,VEND_27,Dharma Provisions,PAID,PO-8704
INV_1262,2026-08-18,2119.38,VEND_13,Bluth Builders,PENDING,PO-9478
INV_1263,2026-08-09,983.54,VEND_29,Sirius Cybernetics,PAID,PO-5478
INV_1264,2026-08-22,3435.09,VEND_10,Dunder Supplies,PAID,PO-7738
INV_1265,2026-08-06,2396.04,VEND_09,Vandelay Trading,PAID,PO-2590
INV_1266,2026-08-25,420.26,VEND_02,Globex Inc,PAID,PO-6844
INV_1267,2026-08-02,3743.56,VEND_14,Los Pollos Dist.,PAID,PO-8317
INV_1268,2026-08-11,1759.24,VEND_12,Hooli Services,PAID,PO-3490
INV_1269,2026-08-01,2134.41,VEND_35, Freight,PENDING,PO-5607
INV_1270,2026-08-11,575.64,VEND_03,Stark Logistics,PAID,PO-1326
INV_1271,2026-08-15,3471.8,VEND_24,Tyrell Systems,PAID,PO-9057
INV_1272,2026-08-20,2877.24,VEND_22,Wernham Hogg,PAID,PO-7449
INV_1273,2026-08-04,643.76,VEND_13,Bluth Builders,PAID,PO-9105
INV_1274,2026-07-29,3147.12,VEND_38,Bachman Electric,PAID,PO-9411
INV_1275,2026-08-10,298.23,VEND_30,Multi Corp,PAID,PO-1174
INV_1276,2026-08-08,2003.15,VEND_18,Rekall Solutions,PENDING,PO-7671
INV_1277,2026-08-19,1776.43,VEND_23,Delos Hospitality,PAID,PO-5369
INV_1278,2026-08-02,1290.51,VEND_12,Hooli Services,PAID,PO-2235
INV_1279,2026-07-27,3643.22,VEND_22,Wernham Hogg,PENDING,PO-6421
INV_1280,2026-08-24,3358.2,VEND_40,Gekko Capital,PAID,PO-4040
INV_1281,2026-08-06,1130.07,VEND_06,Initech Solutions,PENDING,PO-4232
INV_1282,2026-08-18,4940.85,VEND_39,Pawnee Power,PAID,PO-8250
INV_1283,2026-08-01,2587.16,VEND_06,Initech Solutions,PAID,PO-3031
INV_1284,2026-08-21,3832.17,VEND_13,Bluth Builders,PAID,PO-7466
INV_1285,2026-08-18,4196.6,VEND_19,Massive Dynamic,PAID,PO-7988
INV_1286,2026-08-06,4139.9,VEND_16,Sterling Cooper,PAID,PO-3642
INV_1287,2026-07-30,401.94,VEND_32,Veridian Dynamics,PAID,PO-8306
INV_1288,2026-08-09,3520.57,VEND_39,Pawnee Power,PENDING,PO-6867
INV_1289,2026-08-08,2774.99,VEND_13,Bluth Builders,PENDING,PO-8617
INV_1290,2026-08-13,1689.4,VEND_26,Primatech Paper,PENDING,PO-7874
INV_1291,2026-07-29,4379.47,VEND_21,Oceanic Freight,PAID,PO-8116
INV_1292,2026-08-05,564.75,VEND_26,Primatech Paper,PAID,PO-9148
INV_1293,2026-08-08,875.75,VEND_36,Sorin Systems,PENDING,PO-8091
INV_1294,2026-08-13,4741.92,VEND_11,Pied Piper Tech,PAID,PO-6296
INV_1295,2026-08-19,2435.83,VEND_19,Massive Dynamic,PAID,PO-7821
INV_1296,2026-08-13,163.54,VEND_20,Buy n Large Corp,PENDING,PO-2996
INV_1297,2026-08-18,734.2,VEND_19,Massive Dynamic,PAID,PO-8758
INV_1298,2026-07-31,186.78,VEND_24,Tyrell Systems,PAID,PO-6120
INV_1299,2026-08-16,4587.12,VEND_31,Frobozz Electric,PAID,PO-4184
INV_1300,2026-08-03,4830.82,VEND_37,Lestrade & Co,PAID,PO-9005
INV_1301,2026-08-09,3775.94,VEND_40,Gekko Capital,PAID,PO-2096
INV_1302,2026-08-13,2008.92,VEND_13,Bluth Builders,PAID,PO-1967
INV_1303,2026-08-15,4427.75,VEND_13,Bluth Builders,PAID,PO-5843
INV_1304,2026-08-22,396.76,VEND_13,Bluth Builders,PENDING,PO-7930
INV_1305,2026-08-20,4111.07,VEND_01,ACME Corp,PAID,PO-1472
INV_1306,2026-08-19,3255.54,VEND_27,Dharma Provisions,PENDING,PO-7259
INV_1307,2026-08-15,869.19,VEND_29,Sirius Cybernetics,PENDING,PO-5521
INV_1308,2026-08-04,3560.85,VEND_30,Multi Corp,PAID,PO-3030
INV_1309,2026-07-29,4351.91,VEND_36,Sorin Systems,PAID,PO-8114
INV_1310,2026-07-28,3253.74,VEND_21,Oceanic Freight,PAID,PO-3160
INV_1311,2026-08-14,413.0,VEND_05,Cyberdyne Systems,PAID,PO-2505
INV_1312,2026-08-24,1865.55,VEND_23,Delos Hospitality,PENDING,PO-7562
INV_1313,2026-08-16,404.54,VEND_27,Dharma Provisions,PAID,PO-4395
INV_1314,2026-08-10,879.4,VEND_17,Nakatomi Trading,PAID,PO-1859
INV_1315,2026-08-19,4230.18,VEND_15,Prestige Worldwide,PAID,PO-3255
INV_1316,2026-08-16,1665.35,VEND_25,Weyland Industries,PAID,PO-9064
INV_1317,2026-07-27,3381.25,VEND_27,Dharma Provisions,PAID,PO-4421
INV_1318,2026-08-05,2955.42,VEND_01,ACME Corp,PAID,PO-7507
INV_1319,2026-08-04,846.05,VEND_01,ACME Corp,PAID,PO-9370
INV_1320,2026-08-11,883.33,VEND_13,Bluth Builders,PAID,PO-5265
INV_1321,2026-08-08,683.92,VEND_19,Massive Dynamic,PENDING,PO-4352
INV_1322,2026-08-04,652.2,VEND_25,Weyland Industries,PAID,PO-5892
INV_1323,2026-08-22,3403.61,VEND_38,Bachman Electric,PAID,PO-5134
INV_1324,2026-08-07,1111.13,VEND_25,Weyland Industries,PAID,PO-9055
INV_1325,2026-08-07,480.6,VEND_07,Umbrella Corp,PAID,PO-5493
INV_1326,2026-08-21,4394.58,VEND_05,Cyberdyne Systems,PAID,PO-2967
INV_1327,2026-08-09,795.01,VEND_30,Multi Corp,PENDING,PO-3860
INV_1328,2026-07-29,651.68,VEND_16,Sterling Cooper,PAID,PO-1369
