entry_id,date,amount,account_code,memo,vendor_id,journal_ref,created_by
GL_1731,2026-08-23,2435.83,ACC_7020,Booking for Massive Dynamic,VEND_19,JRN-9113,zhunter
GL_1733,2026-08-20,734.2,ACC_6010,Booking for Massive Dynamic,VEND_19,JRN-5267,jstein
GL_1734,2026-08-03,186.78,ACC_6020,Booking for Tyrell Systems,VEND_24,JRN-2734,matthewwebb
GL_1735,2026-08-21,4587.12,ACC_8010,Booking for Frobozz Electric,VEND_31,JRN-3996,kimberly21
GL_1736,2026-08-05,4830.82,ACC_6020,Booking for Lestrade & Co,VEND_37,JRN-1819,jamiejohnson
GL_1737,2026-08-19,2401.79,ACC_7020,Booking for Globex Inc,VEND_02,JRN-6894,hreeves
GL_1738,2026-08-13,3775.94,ACC_8010,Booking for Gekko Capital,VEND_40,JRN-4725,smithsarah
GL_1739,2026-08-17,2008.92,ACC_5020,Booking for Bluth Builders,VEND_13,JRN-8686,cookpamela
GL_1740,2026-08-16,1308.27,ACC_8010,Booking for ACME Corp,VEND_01,JRN-3430,meyerdonna
GL_1741,2026-08-16,2853.2,ACC_6020,Booking for Rekall Solutions,VEND_18,JRN-9286,andrew43
GL_1742,2026-08-20,4427.75,ACC_5010,Booking for Bluth Builders,VEND_13,JRN-3947,james44
GL_1743,2026-08-24,396.76,ACC_6010,Booking for Bluth Builders,VEND_13,JRN-6188,kendra14
GL_1745,2026-08-21,3255.54,ACC_8010,Booking for Dharma Provisions,VEND_27,JRN-1657,ericwilson
GL_1746,2026-08-18,869.19,ACC_8010,Booking for Sirius Cybernetics,VEND_29,JRN-6623,clarkmichael
GL_1747,2026-08-07,3560.85,ACC_7020,Booking for Multi Corp,VEND_30,JRN-7458,joseph49
GL_1748,2026-08-02,4351.91,ACC_8010,Booking for Sorin Systems,VEND_36,JRN-5616,georgecollins
GL_1749,2026-08-21,1687.03,ACC_8010,Booking for Hooli Services,VEND_12,JRN-5173,amber02
GL_1750,2026-08-02,3253.74,ACC_8010,Booking for Oceanic Freight,VEND_21,JRN-3415,ruizemma
GL_1751,2026-08-16,412.02,ACC_6010,Booking for Cyberdyne Systems,VEND_05,JRN-8395,reyeschristopher
GL_1752,2026-08-25,1865.55,ACC_7020,Booking for Delos Hospitality,VEND_23,JRN-2250,mwhite
GL_1753,2026-08-18,404.54,ACC_6010,Booking for Dharma Provisions,VEND_27,JRN-2633,tjensen
GL_1754,2026-08-15,879.4,ACC_5020,Booking for Nakatomi Trading,VEND_17,JRN-2385,lisa81
GL_1755,2026-08-21,4228.22,ACC_5010,Booking for Prestige Worldwide,VEND_15,JRN-9698,fbradley
GL_1756,2026-08-17,1665.35,ACC_6020,Booking for Weyland Industries,VEND_25,JRN-9413,tdavis
GL_1757,2026-08-01,3381.25,ACC_5010,Booking for Dharma Provisions,VEND_27,JRN-4861,oruiz
GL_1758,2026-08-08,2955.42,ACC_8020,Booking for ACME Corp,VEND_01,JRN-6679,michellejensen
GL_1759,2026-08-07,846.05,ACC_8020,Booking for ACME Corp,VEND_01,JRN-7814,philip55
GL_1761,2026-08-13,683.92,ACC_8020,Booking for Massive Dynamic,VEND_19,JRN-1819,efreeman
GL_1762,2026-08-06,652.2,ACC_8020,Booking for Weyland Industries,VEND_25,JRN-2211,erodriguez
GL_1763,2026-08-23,3403.61,ACC_7020,Booking for Bachman Electric,VEND_38,JRN-1810,ssingleton
GL_1764,2026-08-07,2604.39,ACC_7020,Booking for Buy n Large Corp,VEND_20,JRN-5773,cassandra28
GL_1765,2026-08-11,1111.13,ACC_8010,Booking for Weyland Industries,VEND_25,JRN-1590,sullivanjennifer
GL_1766,2026-08-17,2848.07,ACC_8010,Booking for Massive Dynamic,VEND_19,JRN-3474,nguyendebra
GL_1767,2026-08-08,480.6,ACC_6020,Booking for Umbrella Corp,VEND_07,JRN-2696,amanda69
GL_1768,2026-08-01,1586.89,ACC_7020,Booking for Weyland Industries,VEND_25,JRN-5125,pallen
GL_1769,2026-08-04,362.34,ACC_6020,Booking for Los Pollos Dist.,VEND_14,JRN-3919,terrireyes
GL_1770,2026-08-24,4394.58,ACC_8010,Booking for Cyberdyne Systems,VEND_05,JRN-6215,jared96
GL_1771,2026-08-10,795.01,ACC_8020,Booking for Multi Corp,VEND_30,JRN-2792,vbradley
GL_1772,2026-08-01,651.68,ACC_6020,Booking for Sterling Cooper,VEND_16,JRN-2671,gilbertcaldwell
GL_1773,2026-08-23,2859.83,ACC_5020,Booking for Cyberdyne Systems,VEND_05,JRN-3875,mwilson
GL_1774,2026-08-01,282.09,ACC_6010,Booking for InGen Biotech,VEND_28,JRN-9064,gnguyen
GL_1775,2026-08-25,4395.74,ACC_5020,Booking for Massive Dynamic,VEND_19,JRN-4609,zthompson
GL_1776,2026-08-07,1250.61,ACC_7020,Booking for Sirius Cybernetics,VEND_29,JRN-8444,georgegina
GL_1777,2026-08-02,4380.25,ACC_5020,Booking for InGen Biotech,VEND_28,JRN-3679,pmurphy
GL_1778,2026-08-12,532.51,ACC_6010,Booking for Tyrell Systems,VEND_24,JRN-3451,davislisa
GL_1779,2026-08-24,2800.02,ACC_5020,Booking for Dunder Supplies,VEND_10,JRN-2851,shermandonna
GL_1780,2026-08-14,2390.67,ACC_5020,Booking for Delos Hospitality,VEND_23,JRN-7174,yschmidt
GL_1781,2026-08-14,523.58,ACC_8020,Booking for Nakatomi Trading,VEND_17,JRN-6251,rgonzalez
GL_1783,2026-08-23,810.75,ACC_8010,Booking for Wernham Hogg,VEND_22,JRN-7266,kevin46
GL_1784,2026-08-06,4270.38,ACC_5020,Booking for Lestrade & Co,VEND_37,JRN-4199,veronica90
GL_1785,2026-08-24,2042.12,ACC_8020,Booking for Dharma Provisions,VEND_27,JRN-9840,sabbott
GL_1786,2026-08-09,4679.08,ACC_5020,Booking for Pied Piper Tech,VEND_11,JRN-4315,woodana
GL_1787,2026-08-11,3686.09,ACC_6020,Booking for Tyrell Systems,VEND_24,JRN-5823,smithann
GL_1788,2026-08-26,2099.19,ACC_7020,Booking for Umbrella Corp,VEND_07,JRN-1303,daniel40
GL_1789,2026-08-26,4849.47,ACC_6020,Booking for Umbrella Corp,VEND_07,JRN-9228,ryanlawrence
GL_1790,2026-08-23,4755.54,ACC_8010,Booking for Sterling Cooper,VEND_16,JRN-9177,jennifer66
GL_1791,2026-08-01,179.48,ACC_8020,Booking for Massive Dynamic,VEND_19,JRN-6416,qgardner
GL_1792,2026-08-15,4759.41,ACC_5010,Booking for InGen Biotech,VEND_28,JRN-3723,thomaslopez
GL_1793,2026-08-13,1937.09,ACC_5010,Booking for Buy n Large Corp,VEND_20,JRN-7130,xbridges
GL_1794,2026-08-02,2549.97,ACC_8010,Booking for Delos Hospitality,VEND_23,JRN-7185,qmoore
GL_1795,2026-08-23,2976.91,ACC_8010,Booking for Delos Hospitality,VEND_23,JRN-6723,dennisjones
GL_1796,2026-08-14,289.49,ACC_6020,Booking for Veridian Dynamics,VEND_32,JRN-4104,thomasnicole
GL_1797,2026-08-08,3648.97,ACC_7020,Booking for Umbrella Corp,VEND_07,JRN-9140,iproctor
GL_1798,2026-08-11,1618.09,ACC_6010,Booking for Sirius Cybernetics,VEND_29,JRN-3976,taylorlinda
GL_1799,2026-08-17,2277.71,ACC_7020,Booking for Momcorp Industries,VEND_33,JRN-7998,senglish
GL_1800,2026-08-21,3649.22,ACC_5020,Booking for Nakatomi Trading,VEND_17,JRN-3620,dhanson
GL_1801,2026-08-10,4282.42,ACC_8010,Booking for Stark Logistics,VEND_03,JRN-6186,carnold
GL_1802,2026-08-07,2462.52,ACC_7020,Booking for Sterling Cooper,VEND_16,JRN-4820,lkelly
GL_1803,2026-08-26,3303.97,ACC_6020,Booking for Hooli Services,VEND_12,JRN-4030,kjacobs
GL_1804,2026-08-22,2959.49,ACC_7020,Booking for Veridian Dynamics,VEND_32,JRN-9159,pbradford
GL_1805,2026-08-05,746.8,ACC_6020,Booking for Pawnee Power,VEND_39,JRN-6224,robert89
GL_1806,2026-08-23,2673.03,ACC_6020,Booking for Tyrell Systems,VEND_24,JRN-3516,arthur09
GL_1808,2026-08-17,4604.44,ACC_5010,Booking for Vandelay Trading,VEND_09,JRN-7854,hbush
GL_1809,2026-08-15,3333.32,ACC_5010,Booking for  Freight,VEND_35,JRN-7543,fnixon
GL_1810,2026-08-04,2842.37,ACC_6020,Booking for Prestige Worldwide,VEND_15,JRN-9892,jessicafox
GL_1811,2026-08-02,2599.96,ACC_5010,Booking for ACME Corp,VEND_01,JRN-3322,steven18
GL_1812,2026-08-26,771.6,ACC_8010,Booking for Sterling Cooper,VEND_16,JRN-3192,sanchezcrystal
GL_1813,2026-08-08,3353.78,ACC_6020,Booking for Frobozz Electric,VEND_31,JRN-3583,suttonamber
GL_1814,2026-08-22,722.08,ACC_5020,Booking for Momcorp Industries,VEND_33,JRN-5683,chloe58
GL_1815,2026-08-09,3172.01,ACC_5010,Booking for Dharma Provisions,VEND_27,JRN-6285,harrisonwilliam
GL_1816,2026-08-02,3786.62,ACC_7020,Booking for Stark Logistics,VEND_03,JRN-4577,vberry
GL_1817,2026-08-01,1043.77,ACC_5010,Booking for Tyrell Systems,VEND_24,JRN-3484,zgomez
GL_1818,2026-08-20,4752.0,ACC_8010,Booking for Momcorp Industries,VEND_33,JRN-6205,keith09
GL_1819,2026-08-21,870.7,ACC_6010,Booking for Pawnee Power,VEND_39,JRN-7590,jessica94
GL_1820,2026-08-14,425.04,ACC_6010,Booking for Initech Solutions,VEND_06,JRN-8141,sotobelinda
GL_1821,2026-08-13,1476.08,ACC_5020,Booking for Wernham Hogg,VEND_22,JRN-8590,douglaskelly
GL_1822,2026-08-17,2490.16,ACC_8020,Booking for Bachman Electric,VEND_38,JRN-3525,mitchellchristopher
GL_1823,2026-08-20,3036.78,ACC_7020,Booking for Lestrade & Co,VEND_37,JRN-3823,yorkjoshua
GL_1824,2026-08-17,3120.2,ACC_8010,Booking for Cyberdyne Systems,VEND_05,JRN-5860,christinahill
GL_1825,2026-08-08,1633.95,ACC_8010,Booking for Oceanic Freight,VEND_21,JRN-3947,alexis19
GL_1826,2026-08-17,3412.89,ACC_5010,Booking for Rekall Solutions,VEND_18,JRN-8069,reneestevenson
GL_1827,2026-08-07,3466.97,ACC_6020,Booking for Tyrell Systems,VEND_24,JRN-9427,lwood
GL_1828,2026-08-06,674.33,ACC_5010,Booking for Massive Dynamic,VEND_19,JRN-6564,kimberly37
GL_1829,2026-08-12,1303.61,ACC_5010,Booking for Frobozz Electric,VEND_31,JRN-4187,laurenatkins
GL_1830,2026-08-15,2733.3,ACC_5020,Booking for Dunder Supplies,VEND_10,JRN-2752,tracey29
GL_1831,2026-08-01,426.08,ACC_6010,Booking for Nakatomi Trading,VEND_17,JRN-9819,marymullins
GL_1832,2026-08-19,2959.56,ACC_5010,Booking for Rekall Solutions,VEND_18,JRN-5466,ptownsend
GL_1833,2026-08-21,4910.31,ACC_8010,Booking for Pawnee Power,VEND_39,JRN-9756,kbarber
GL_1834,2026-08-06,702.29,ACC_5020,Booking for Wayne Enterprises,VEND_04,JRN-3572,beckywilkinson
GL_1835,2026-08-26,569.86,ACC_5010,Booking for InGen Biotech,VEND_28,JRN-2371,maykarla
GL_1836,2026-08-19,393.41,ACC_6010,Booking for Soylent Industries,VEND_08,JRN-3487,williamssteven
GL_1837,2026-08-08,1180.14,ACC_5010,Booking for Pawnee Power,VEND_39,JRN-3832,vturner
GL_1838,2026-08-05,212.47,ACC_5020,Booking for Bachman Electric,VEND_38,JRN-7096,noahthornton
GL_1840,2026-08-04,1306.35,ACC_8010,Booking for Dharma Provisions,VEND_27,JRN-5850,hbaker
GL_1841,2026-08-09,626.2,ACC_8010,Booking for Sterling Cooper,VEND_16,JRN-2845,zsmith
GL_1842,2026-08-07,1237.69,ACC_8010,Booking for Initech Solutions,VEND_06,JRN-7102,ureyes
GL_1843,2026-08-02,2752.2,ACC_7020,Booking for Rekall Solutions,VEND_18,JRN-9903,davisamanda
GL_1844,2026-08-01,2545.26,ACC_7020,Booking for Gekko Capital,VEND_40,JRN-9778,stephanie69
GL_1845,2026-08-23,479.05,ACC_8010,Booking for Weyland Industries,VEND_25,JRN-7577,matthew41
GL_1846,2026-08-13,1443.29,ACC_6010,Booking for Massive Dynamic,VEND_19,JRN-1138,destiny67
GL_1847,2026-08-21,3518.15,ACC_5010,Booking for Sirius Cybernetics,VEND_29,JRN-2797,jessicachapman
GL_1848,2026-08-13,200.42,ACC_6020,Booking for InGen Biotech,VEND_28,JRN-5294,aprilbyrd
GL_1849,2026-08-03,2243.08,ACC_8010,Booking for Delos Hospitality,VEND_23,JRN-9802,lawrencesmith
GL_1850,2026-08-06,1173.77,ACC_5010,Booking for Bachman Electric,VEND_38,JRN-7380,deckeralexander
GL_1851,2026-08-12,335.09,ACC_6020,Booking for Prestige Worldwide,VEND_15,JRN-6006,foxgina
GL_1852,2026-08-03,3115.7,ACC_5020,Booking for Sorin Systems,VEND_36,JRN-1015,jeffrey44
GL_1853,2026-08-10,794.01,ACC_5010,Booking for InGen Biotech,VEND_28,JRN-7361,austinharvey
GL_1854,2026-08-03,1235.9,ACC_5020,Booking for Initech Solutions,VEND_06,JRN-9232,maysdiane
GL_1855,2026-08-16,4715.88,ACC_7020,Booking for Pied Piper Tech,VEND_11,JRN-8245,stephanielittle
GL_1856,2026-08-07,3052.91,ACC_8010,Booking for Cyberdyne Systems,VEND_05,JRN-8871,millercassandra
GL_1857,2026-08-19,3828.22,ACC_6020,Booking for Hooli Services,VEND_12,JRN-9532,pdouglas
GL_1858,2026-08-08,3955.85,ACC_6020,Booking for Oceanic Freight,VEND_21,JRN-7352,pauladominguez
GL_1859,2026-08-17,4085.2,ACC_7020,Booking for Momcorp Industries,VEND_33,JRN-5616,kenneth17
GL_1860,2026-08-05,4248.03,ACC_7020,Booking for Sterling Cooper,VEND_16,JRN-6092,kayla54
GL_1861,2026-08-19,3937.47,ACC_5010,Booking for Multi Corp,VEND_30,JRN-8132,kimberlyramirez
GL_1862,2026-08-21,3069.45,ACC_5020,Booking for Stark Logistics,VEND_03,JRN-4566,reyesmarvin
GL_1863,2026-08-26,2500.79,ACC_6020,Booking for Primatech Paper,VEND_26,JRN-3953,scottlisa
GL_1864,2026-08-13,3953.29,ACC_8010,Booking for Lestrade & Co,VEND_37,JRN-3308,scottvasquez
GL_1865,2026-08-17,4303.84,ACC_7020,Booking for Vandelay Trading,VEND_09,JRN-3372,chelseywhite
GL_1866,2026-08-04,3061.54,ACC_5020,Booking for Dharma Provisions,VEND_27,JRN-2230,irodriguez
GL_1867,2026-08-07,3776.53,ACC_5020,Booking for Los Pollos Dist.,VEND_14,JRN-3998,probinson
GL_1868,2026-08-21,3989.43,ACC_5010,Booking for Primatech Paper,VEND_26,JRN-6007,gainesjennifer
GL_1869,2026-08-16,2056.27,ACC_8020,Booking for Multi Corp,VEND_30,JRN-2047,johnsonchad
GL_1870,2026-08-05,4495.49,ACC_5010,Booking for Umbrella Corp,VEND_07,JRN-5658,kimberly07
GL_1871,2026-08-03,3030.13,ACC_8010,Booking for Delos Hospitality,VEND_23,JRN-4554,denisesmith
GL_1872,2026-08-12,1724.12,ACC_8020,Booking for Buy n Large Corp,VEND_20,JRN-2847,ortegajoseph
GL_1873,2026-08-02,222.42,ACC_5020,Booking for Los Pollos Dist.,VEND_14,JRN-2475,rebecca90
GL_1874,2026-08-26,3103.34,ACC_7020,Booking for Delos Hospitality,VEND_23,JRN-8315,zmendoza
GL_1875,2026-08-25,2488.83,ACC_5020,Booking for Momcorp Industries,VEND_33,JRN-7656,fernandezaaron
GL_1876,2026-08-24,3770.94,ACC_8010,Booking for Momcorp Industries,VEND_33,JRN-2581,imartinez
GL_1877,2026-08-13,1716.72,ACC_5020,Booking for Sirius Cybernetics,VEND_29,JRN-2816,mathew46
GL_1878,2026-08-04,3122.68,ACC_5010,Booking for Rekall Solutions,VEND_18,JRN-4593,chensusan
GL_1879,2026-08-07,2150.04,ACC_7020,Booking for Bluth Builders,VEND_13,JRN-7918,diazmelissa
GL_1880,2026-08-05,2191.87,ACC_7020,Booking for Lestrade & Co,VEND_37,JRN-1343,christopher74
GL_1881,2026-08-09,3663.47,ACC_5020,Booking for Cyberdyne Systems,VEND_05,JRN-1034,gregorywilliams
GL_1882,2026-08-06,4631.63,ACC_5010,Booking for Veridian Dynamics,VEND_32,JRN-1088,tguerrero
GL_1883,2026-08-09,2927.51,ACC_6020,Booking for Sorin Systems,VEND_36,JRN-4222,omosley
GL_1884,2026-08-22,1466.93,ACC_8010,Booking for Pawnee Power,VEND_39,JRN-3642,tom73
GL_1885,2026-08-09,1707.95,ACC_7020,Booking for Momcorp Industries,VEND_33,JRN-6515,austinjohnson
GL_1886,2026-08-13,351.3,ACC_6010,Booking for Bachman Electric,VEND_38,JRN-9912,tracybrown
GL_1887,2026-08-04,4137.94,ACC_7020,Booking for Sorin Systems,VEND_36,JRN-4089,victor70
GL_1888,2026-08-08,2375.3,ACC_5010,Booking for Dunder Supplies,VEND_10,JRN-1063,morganmatthew
GL_1889,2026-08-14,2876.21,ACC_6020,Booking for Buy n Large Corp,VEND_20,JRN-1760,sullivanjason
GL_1890,2026-08-02,2234.55,ACC_6020,Booking for InGen Biotech,VEND_28,JRN-3940,ibentley
GL_1891,2026-08-04,1609.24,ACC_6010,Booking for Veridian Dynamics,VEND_32,JRN-5002,joycehall
GL_1892,2026-08-10,1291.86,ACC_7020,Booking for Pied Piper Tech,VEND_11,JRN-4849,johnsondonald
GL_1893,2026-08-04,502.26,ACC_8010,Booking for ACME Corp,VEND_01,JRN-1031,ruizsamantha
GL_1894,2026-08-01,2408.92,ACC_6020,Booking for Stark Logistics,VEND_03,JRN-3651,sanchezdeborah
GL_1895,2026-08-12,3425.82,ACC_7020,Booking for Delos Hospitality,VEND_23,JRN-3800,jacksonbrendan
GL_1896,2026-08-04,290.82,ACC_5020,Booking for Bachman Electric,VEND_38,JRN-1977,lori17
GL_1897,2026-08-16,626.94,ACC_6020,Booking for Bachman Electric,VEND_38,JRN-7522,marybrown
GL_1898,2026-08-03,4175.83,ACC_8010,Booking for Massive Dynamic,VEND_19,JRN-8081,wilsonbrooke
GL_1899,2026-08-04,2532.44,ACC_5020,Booking for Prestige Worldwide,VEND_15,JRN-8493,bryanharris
GL_1900,2026-08-26,2317.29,ACC_7020,Booking for Momcorp Industries,VEND_33,JRN-4998,lisa65
GL_1901,2026-08-26,4924.53,ACC_5020,Booking for Buy n Large Corp,VEND_20,JRN-3905,daughertybarbara
GL_1902,2026-08-02,489.32,ACC_8020,Booking for Bachman Electric,VEND_38,JRN-4388,marcoconnell
GL_1903,2026-08-24,459.87,ACC_8020,Booking for Wernham Hogg,VEND_22,JRN-7313,kathrynwatkins
GL_1904,2026-08-04,4656.38,ACC_5020,Booking for Sorin Systems,VEND_36,JRN-4514,bryan42
GL_1905,2026-08-12,867.0,ACC_6020,Booking for Bluth Builders,VEND_13,JRN-7676,xjackson
GL_1906,2026-08-17,2371.17,ACC_8010,Booking for Primatech Paper,VEND_26,JRN-6508,samuelfrost
GL_1907,2026-08-15,751.23,ACC_8020,Booking for Oceanic Freight,VEND_21,JRN-2868,andersonkylie
GL_1908,2026-08-26,904.48,ACC_8020,Booking for Nakatomi Trading,VEND_17,JRN-9885,bstrickland
GL_1909,2026-08-05,1276.11,ACC_8020,Booking for Pawnee Power,VEND_39,JRN-7594,amiller
GL_1910,2026-08-24,984.51,ACC_5020,Booking for Stark Logistics,VEND_03,JRN-7515,saramann
GL_1911,2026-08-01,612.53,ACC_6020,Booking for Momcorp Industries,VEND_33,JRN-2716,robert72
GL_1912,2026-08-14,4458.97,ACC_7020,Booking for Bachman Electric,VEND_38,JRN-5992,douglasnelson
GL_1913,2026-08-10,2740.08,ACC_5010,Booking for Multi Corp,VEND_30,JRN-1013,ljenkins
GL_1914,2026-08-15,4652.34,ACC_5020,Booking for Pawnee Power,VEND_39,JRN-3540,carlsonjennifer
GL_1915,2026-08-19,1192.21,ACC_8010,Booking for Nakatomi Trading,VEND_17,JRN-9287,burtonkimberly
GL_1916,2026-08-08,3375.32,ACC_5020,Booking for Bachman Electric,VEND_38,JRN-4295,robert83
GL_1917,2026-08-08,4763.4,ACC_5020,Booking for Sirius Cybernetics,VEND_29,JRN-2624,davidmoreno
GL_1918,2026-08-18,4090.68,ACC_8010,Booking for  Freight,VEND_35,JRN-9324,montgomerymichelle
GL_1919,2026-08-19,1145.73,ACC_8010,Booking for Sorin Systems,VEND_36,JRN-4666,stevensims
GL_1920,2026-08-06,2770.81,ACC_6020,Booking for Bluth Builders,VEND_13,JRN-4061,joshualee
GL_1921,2026-08-01,587.35,ACC_6020,Booking for Nakatomi Trading,VEND_17,JRN-2037,ginaschmitt
GL_1922,2026-08-14,1100.06,ACC_7020,Booking for Pied Piper Tech,VEND_11,JRN-8813,kjimenez
GL_1923,2026-08-10,1616.51,ACC_6010,Booking for  Freight,VEND_35,JRN-1324,brownmichael
GL_1924,2026-08-01,4772.57,ACC_7020,Booking for Cyberdyne Systems,VEND_05,JRN-8901,ryancook
GL_1925,2026-08-09,4829.2,ACC_7020,Booking for Soylent Industries,VEND_08,JRN-7318,vwilliams
GL_1926,2026-08-05,2458.09,ACC_8020,Booking for Gekko Capital,VEND_40,JRN-1711,buckleygregory
GL_1927,2026-08-15,4052.35,ACC_6020,Booking for  Freight,VEND_35,JRN-3736,washingtondarren
GL_1928,2026-08-06,814.48,ACC_5010,Booking for Pied Piper Tech,VEND_11,JRN-9818,jenniferwatkins
GL_1929,2026-08-01,1766.89,ACC_7020,Booking for Weyland Industries,VEND_25,JRN-2645,robert53
GL_1930,2026-08-06,1032.2,ACC_5010,Booking for Frobozz Electric,VEND_31,JRN-3087,nguyencorey
GL_1931,2026-08-18,3877.11,ACC_7020,Booking for Weyland Industries,VEND_25,JRN-8284,ykane
GL_1932,2026-08-07,118.24,ACC_6020,Booking for Delos Hospitality,VEND_23,JRN-2913,charlesrichards
GL_1933,2026-08-21,1759.76,ACC_6020,Booking for ACME Corp,VEND_01,JRN-9243,zamoradustin
GL_1934,2026-08-16,2522.29,ACC_8020,Booking for Sorin Systems,VEND_36,JRN-2813,xthompson
GL_1936,2026-08-02,4701.34,ACC_6020,Booking for Vandelay Trading,VEND_09,JRN-7864,stephenlee
GL_1937,2026-08-05,1475.27,ACC_7020,Booking for Dharma Provisions,VEND_27,JRN-9736,theresa35
GL_1938,2026-08-14,211.39,ACC_6010,Booking for Massive Dynamic,VEND_19,JRN-9864,antoniocarroll
GL_1939,2026-08-04,566.27,ACC_8020,Booking for Nakatomi Trading,VEND_17,JRN-5897,derek77
GL_1940,2026-08-19,4021.82,ACC_6020,Booking for Prestige Worldwide,VEND_15,JRN-9150,vjackson
GL_1941,2026-08-19,4363.0,ACC_5010,Booking for  Freight,VEND_35,JRN-3468,oliviamunoz
GL_1942,2026-08-10,4602.31,ACC_7020,Booking for Dharma Provisions,VEND_27,JRN-7174,belindatran
GL_1943,2026-08-04,4750.02,ACC_6020,Booking for Bachman Electric,VEND_38,JRN-7541,christophervincent
GL_1944,2026-08-02,2399.19,ACC_8010,Booking for Tyrell Systems,VEND_24,JRN-7299,natkins
GL_1945,2026-08-12,925.06,ACC_8010,Booking for Lestrade & Co,VEND_37,JRN-6798,rhood
GL_1946,2026-08-24,3569.99,ACC_8010,Booking for Pied Piper Tech,VEND_11,JRN-2543,blairjill
GL_1947,2026-08-17,1269.07,ACC_5020,Booking for Dharma Provisions,VEND_27,JRN-6303,johnhamilton
GL_1948,2026-08-18,1265.77,ACC_6020,Booking for InGen Biotech,VEND_28,JRN-4344,patriciavargas
GL_1949,2026-08-05,2082.15,ACC_6020,Booking for Bachman Electric,VEND_38,JRN-9310,robinvillanueva
GL_1950,2026-08-09,3276.85,ACC_8010,Booking for Veridian Dynamics,VEND_32,JRN-3662,cbaird
GL_1951,2026-08-19,1003.35,ACC_6010,Booking for Bachman Electric,VEND_38,JRN-6343,gquinn
GL_1952,2026-08-24,326.95,ACC_8010,Booking for Cyberdyne Systems,VEND_05,JRN-1147,simmonsphillip
GL_1953,2026-08-19,113.81,ACC_6020,Booking for Los Pollos Dist.,VEND_14,JRN-5880,chavezjohn
GL_1954,2026-08-01,2125.44,ACC_5020,Booking for Wernham Hogg,VEND_22,JRN-1368,steelerichard
GL_1955,2026-08-14,1955.75,ACC_6020,Booking for Omni Consumer,VEND_34,JRN-5392,davidphillips
GL_1956,2026-08-13,1830.57,ACC_8010,Booking for Sterling Cooper,VEND_16,JRN-8785,smithelizabeth
GL_1957,2026-08-14,339.77,ACC_6010,Booking for ACME Corp,VEND_01,JRN-7750,jacquelinehodge
GL_1958,2026-08-10,1098.82,ACC_6020,Booking for Soylent Industries,VEND_08,JRN-5989,braysteven
GL_1959,2026-08-16,3949.91,ACC_5010,Booking for Omni Consumer,VEND_34,JRN-8174,morgansullivan
GL_1960,2026-08-07,3474.28,ACC_8010,Booking for Rekall Solutions,VEND_18,JRN-1063,courtney01
GL_1961,2026-08-09,886.25,ACC_8010,Booking for Prestige Worldwide,VEND_15,JRN-8492,vbarry
GL_1962,2026-08-08,4933.82,ACC_6020,Booking for Sorin Systems,VEND_36,JRN-9159,phillipskaren
GL_1963,2026-08-06,1411.61,ACC_7020,Booking for Tyrell Systems,VEND_24,JRN-6766,kristinmiller
GL_1964,2026-08-01,409.36,ACC_5020,Booking for Umbrella Corp,VEND_07,JRN-9340,jill08
GL_1965,2026-08-17,116.52,ACC_6010,Booking for Globex Inc,VEND_02,JRN-9258,pamela16
GL_1966,2026-08-01,2456.99,ACC_6020,Booking for Hooli Services,VEND_12,JRN-2843,steven05
GL_1967,2026-08-19,1077.39,ACC_6020,Booking for Primatech Paper,VEND_26,JRN-8570,gregory81
GL_1968,2026-08-19,2863.71,ACC_5020,Booking for Umbrella Corp,VEND_07,JRN-5734,devonrogers
GL_1969,2026-08-11,1848.72,ACC_8020,Booking for Sterling Cooper,VEND_16,JRN-8509,banksjo
GL_1970,2026-08-04,2869.28,ACC_8010,Booking for Vandelay Trading,VEND_09,JRN-6625,karenhodges
GL_1971,2026-08-07,2388.71,ACC_5020,Booking for  Freight,VEND_35,JRN-7531,michael48
GL_1972,2026-08-08,3716.32,ACC_8010,Booking for Los Pollos Dist.,VEND_14,JRN-9788,eramirez
GL_1973,2026-08-09,3250.79,ACC_8010,Booking for Sirius Cybernetics,VEND_29,JRN-2750,michael78
GL_1974,2026-08-26,1326.55,ACC_6020,Booking for Pawnee Power,VEND_39,JRN-5799,harrisonamanda
GL_1975,2026-08-23,1457.7,ACC_8020,Booking for Pied Piper Tech,VEND_11,JRN-9744,shannon51
GL_1976,2026-08-26,2117.86,ACC_5010,Booking for Wernham Hogg,VEND_22,JRN-5345,patriciaellis
GL_1977,2026-08-14,3512.26,ACC_6020,Booking for Delos Hospitality,VEND_23,JRN-6177,myersharold
GL_1978,2026-08-21,2901.35,ACC_5010,Booking for Rekall Solutions,VEND_18,JRN-3730,rodriguezjoshua
GL_1979,2026-08-08,3713.63,ACC_8010,Booking for Hooli Services,VEND_12,JRN-7463,tylergolden
GL_1980,2026-08-02,3342.14,ACC_5010,Booking for Prestige Worldwide,VEND_15,JRN-6352,cartertara
GL_1981,2026-08-22,2215.93,ACC_5020,Booking for Cyberdyne Systems,VEND_05,JRN-2937,thomasfisher
GL_1982,2026-08-02,2711.85,ACC_5010,Booking for Dharma Provisions,VEND_27,JRN-3687,carterbryan
GL_1983,2026-08-07,458.74,ACC_8010,Booking for Dharma Provisions,VEND_27,JRN-3286,marystone
GL_1984,2026-08-23,2819.49,ACC_7020,Booking for Omni Consumer,VEND_34,JRN-1640,robert55
